"","Region","Market","Chart","Name","Unit","Year","Value"
"1552","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Alphabet, Inc.","million USD (US$)","2018",136958
"1553","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Alphabet, Inc.","million USD (US$)","2019",161402
"1554","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Alphabet, Inc.","million USD (US$)","2020",182350
"1555","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Alphabet, Inc.","million USD (US$)","2021",NA
"1556","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Alphabet, Inc.","million USD (US$)","2022",NA
"1557","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Alphabet, Inc.","million USD (US$)","2023",NA
"1558","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Alphabet, Inc.","million USD (US$)","2024",NA
"1559","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Alphabet, Inc.","million USD (US$)","2025",NA
"1560","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Alphabet, Inc.","million USD (US$)","2026",NA
"1561","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Comcast Corp.","million USD (US$)","2017",85029
"1562","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Comcast Corp.","million USD (US$)","2018",94507
"1563","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Comcast Corp.","million USD (US$)","2019",108942
"1564","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Comcast Corp.","million USD (US$)","2020",103564
"1565","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Comcast Corp.","million USD (US$)","2021",NA
"1566","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Comcast Corp.","million USD (US$)","2022",NA
"1567","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Comcast Corp.","million USD (US$)","2023",NA
"1568","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Comcast Corp.","million USD (US$)","2024",NA
"1569","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Comcast Corp.","million USD (US$)","2025",NA
"1570","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Comcast Corp.","million USD (US$)","2026",NA
"1571","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Facebook, Inc.","million USD (US$)","2017",40653
"1572","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Facebook, Inc.","million USD (US$)","2018",55838
"1573","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Facebook, Inc.","million USD (US$)","2019",70697
"1574","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Facebook, Inc.","million USD (US$)","2020",85965
"1575","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Facebook, Inc.","million USD (US$)","2021",NA
"1576","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Facebook, Inc.","million USD (US$)","2022",NA
"1577","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Facebook, Inc.","million USD (US$)","2023",NA
"1578","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Facebook, Inc.","million USD (US$)","2024",NA
"1579","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Facebook, Inc.","million USD (US$)","2025",NA
"1580","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Facebook, Inc.","million USD (US$)","2026",NA
"1581","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Kuaishou Technology","million USD (US$)","2017",1233.99
"1582","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Kuaishou Technology","million USD (US$)","2018",3067.948
"1583","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Kuaishou Technology","million USD (US$)","2019",5661.53
"1584","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Kuaishou Technology","million USD (US$)","2020",8515.517
"1585","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Kuaishou Technology","million USD (US$)","2021",NA
"1586","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Kuaishou Technology","million USD (US$)","2022",NA
"1587","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Kuaishou Technology","million USD (US$)","2023",NA
"1588","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Kuaishou Technology","million USD (US$)","2024",NA
"1589","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Kuaishou Technology","million USD (US$)","2025",NA
"1590","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Kuaishou Technology","million USD (US$)","2026",NA
"1591","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2017",472.852
"1592","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2018",755.932
"1593","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2019",1142.761
"1594","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2020",1692.658
"1595","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2021",NA
"1596","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2022",NA
"1597","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2023",NA
"1598","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2024",NA
"1599","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2025",NA
"1600","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinterest, Inc.","million USD (US$)","2026",NA
"1601","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2017",824.949
"1602","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2018",1180.446
"1603","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2019",1715.534
"1604","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2020",2506.626
"1605","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2021",NA
"1606","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2022",NA
"1607","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2023",NA
"1608","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2024",NA
"1609","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2025",NA
"1610","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Snap, Inc.","million USD (US$)","2026",NA
"1611","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","The Walt Disney Co.","million USD (US$)","2017",54943
"1612","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","The Walt Disney Co.","million USD (US$)","2018",59469
"1613","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","The Walt Disney Co.","million USD (US$)","2019",69422
"1614","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","The Walt Disney Co.","million USD (US$)","2020",65125
"1615","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","The Walt Disney Co.","million USD (US$)","2021",NA
"1616","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","The Walt Disney Co.","million USD (US$)","2022",NA
"1617","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","The Walt Disney Co.","million USD (US$)","2023",NA
"1618","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","The Walt Disney Co.","million USD (US$)","2024",NA
"1619","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","The Walt Disney Co.","million USD (US$)","2025",NA
"1620","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","The Walt Disney Co.","million USD (US$)","2026",NA
"1621","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2017",2443.299
"1622","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2018",3042.359
"1623","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2019",3459.329
"1624","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2020",3716.349
"1625","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2021",NA
"1626","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2022",NA
"1627","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2023",NA
"1628","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2024",NA
"1629","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2025",NA
"1630","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Twitter, Inc.","million USD (US$)","2026",NA
"1631","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Vimeo, Inc.","million USD (US$)","2017",9.848
"1632","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Vimeo, Inc.","million USD (US$)","2018",15.184
"1633","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Vimeo, Inc.","million USD (US$)","2019",56.948
"1634","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Vimeo, Inc.","million USD (US$)","2020",50.267
"1635","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Vimeo, Inc.","million USD (US$)","2021",NA
"1636","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Vimeo, Inc.","million USD (US$)","2022",NA
"1637","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Vimeo, Inc.","million USD (US$)","2023",NA
